	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0048247	GO:0048247	lymphocyte chemotaxis	4/109	54/22893	0.00012801822073377	0.014520649241514	0.0121998015994582	Cxcl10/Ccl17/Ccl2/Ccl7	4
GO:0032479	GO:0032479	regulation of type I interferon production	5/109	103/22893	0.000134814771015444	0.014520649241514	0.0121998015994582	Isg15/Oas2/Irf5/Nlrx1/Dhx58	5
GO:0032606	GO:0032606	type I interferon production	5/109	107/22893	0.000161269683860159	0.015144689402504	0.0127241008940384	Isg15/Oas2/Irf5/Nlrx1/Dhx58	5
GO:1901623	GO:1901623	regulation of lymphocyte chemotaxis	3/109	23/22893	0.000173475754359848	0.0155826481959759	0.0130920603633588	Cxcl10/Ccl2/Ccl7	3
GO:0001503	GO:0001503	ossification	9/109	420/22893	0.000182873006986271	0.0157423180180681	0.0132262100228228	Gfra4/Lmna/Isg15/Bmp8b/Col1a2/Chrdl2/Mmp14/Smad6/Col1a1	9
GO:0002832	GO:0002832	negative regulation of response to biotic stimulus	5/109	118/22893	0.000254657910147837	0.0172940102396001	0.0145298939649975	Isg15/Nlrc5/Nlrx1/Dhx58/Tap1	5
GO:0032069	GO:0032069	regulation of nuclease activity	3/109	27/22893	0.000282571356032558	0.0172940102396001	0.0145298939649975	Oasl1/Oas2/Oas1b	3
GO:0001933	GO:0001933	negative regulation of protein phosphorylation	8/109	353/22893	0.000290158712837122	0.0172940102396001	0.0145298939649975	Cep85/Jun/Hspb1/Actb/Smad6/Slfn1/Gadd45g/Cdkn1a	8
GO:0002683	GO:0002683	negative regulation of immune system process	9/109	448/22893	0.000294437085588064	0.0172940102396001	0.0145298939649975	Mafb/Isg15/Hspb1/Nlrc5/Nlrx1/Dhx58/Ccl2/Slfn1/Tap1	9
GO:0001836	GO:0001836	release of cytochrome c from mitochondria	4/109	67/22893	0.000295885859985314	0.0172940102396001	0.0145298939649975	Bok/Lmna/Sfn/Jun	4
GO:0016032	GO:0016032	viral process	8/109	355/22893	0.000301347709886545	0.0172940102396001	0.0145298939649975	Siglec1/Jun/Isg15/Oasl1/Oas2/Oas1b/Ifitm3/Nlrx1	8
GO:0010954	GO:0010954	positive regulation of protein processing	3/109	29/22893	0.000350561054532988	0.0187366363775803	0.0157419439479441	Bag2/Mmp14/Eno1b	3
GO:1990868	GO:1990868	response to chemokine	4/109	72/22893	0.000389968714538215	0.0187366363775803	0.0157419439479441	Cxcl10/Ccl17/Ccl2/Ccl7	4
GO:0032102	GO:0032102	negative regulation of response to external stimulus	8/109	401/22893	0.000673552575437022	0.0283991759357732	0.0238601116411525	Isg15/Sema4b/Nlrc5/Nlrx1/Dhx58/Pyy/Ccl2/Tap1	8
GO:0042326	GO:0042326	negative regulation of phosphorylation	8/109	401/22893	0.000673552575437022	0.0283991759357732	0.0238601116411525	Cep85/Jun/Hspb1/Actb/Smad6/Slfn1/Gadd45g/Cdkn1a	8
GO:0031397	GO:0031397	negative regulation of protein ubiquitination	4/109	89/22893	0.00086994381491365	0.0339113947473887	0.0284913078608264	Bag2/Isg15/Cry1/Tspo	4
GO:0048010	GO:0048010	vascular endothelial growth factor receptor signaling pathway	3/109	48/22893	0.0015539412594561	0.0501256909545029	0.0421140593997938	Hspb1/Mmrn2/Ccl2	3
GO:0051348	GO:0051348	negative regulation of transferase activity	6/109	264/22893	0.00167087347097541	0.0514394664983247	0.0432178530879591	Bag2/Cep85/Hspb1/Actb/Gadd45g/Cdkn1a	6
GO:0043589	GO:0043589	skin morphogenesis	2/109	13/22893	0.00169307053334273	0.0514394664983247	0.0432178530879591	Col1a2/Col1a1	2
GO:2000849	GO:2000849	regulation of glucocorticoid secretion	2/109	13/22893	0.00169307053334273	0.0514394664983247	0.0432178530879591	Cry1/Tspo	2
GO:0072676	GO:0072676	lymphocyte migration	4/109	107/22893	0.00172228787114986	0.0515687933593567	0.0433265095274771	Cxcl10/Ccl17/Ccl2/Ccl7	4
GO:0043618	GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	3/109	50/22893	0.00174884323866737	0.0516158590155255	0.0433660526400375	Atf3/Jun/Klf2	3
GO:0007179	GO:0007179	transforming growth factor beta receptor signaling pathway	5/109	187/22893	0.00202890680312793	0.0563796353993536	0.0473684306177888	Jun/Bmp8b/Col1a2/Smad6/Ccl2	5
GO:0050777	GO:0050777	negative regulation of immune response	5/109	189/22893	0.00212503615910151	0.0563796353993536	0.0473684306177888	Isg15/Nlrc5/Nlrx1/Dhx58/Tap1	5
GO:0043524	GO:0043524	negative regulation of neuron apoptotic process	5/109	190/22893	0.00217432853241874	0.0563796353993536	0.0473684306177888	Bok/Jun/Nr4a3/Ccl2/Slc1a1	5
GO:0035933	GO:0035933	glucocorticoid secretion	2/109	15/22893	0.00226500955379785	0.0563796353993536	0.0473684306177888	Cry1/Tspo	2
GO:0010823	GO:0010823	negative regulation of mitochondrion organization	3/109	56/22893	0.00242277595343486	0.0582029665092607	0.048900337175203	Bok/Lmna/Tspo	3
GO:0070206	GO:0070206	protein trimerization	2/109	16/22893	0.00258055349668908	0.0612807301627544	0.0514861792624355	Alox5ap/Col1a2	2
GO:0002237	GO:0002237	response to molecule of bacterial origin	7/109	389/22893	0.00261970377559905	0.0615035000044049	0.0516733436119955	Spon2/Cxcl10/Irf5/Smad6/Map2k3/Ccl2/Igtp	7
GO:0090303	GO:0090303	positive regulation of wound healing	3/109	58/22893	0.00267837008460408	0.061862815556985	0.0519752294560902	Cldn4/Actg1/Ccl2	3
GO:0008637	GO:0008637	apoptotic mitochondrial changes	4/109	121/22893	0.00269489515979121	0.061862815556985	0.0519752294560902	Bok/Lmna/Sfn/Jun	4
GO:0032963	GO:0032963	collagen metabolic process	4/109	124/22893	0.0029437394513708	0.0661061489840442	0.0555403473147648	Col1a2/Mmp14/Ccl2/Col1a1	4
GO:0030656	GO:0030656	regulation of vitamin metabolic process	2/109	18/22893	0.00326983839508203	0.0717529020044919	0.0602845750269563	Rdh16f2/Cd320	2
GO:2000401	GO:2000401	regulation of lymphocyte migration	3/109	63/22893	0.0033882438634471	0.0729178314779345	0.0612633128379854	Cxcl10/Ccl2/Ccl7	3
GO:0045765	GO:0045765	regulation of angiogenesis	6/109	307/22893	0.00353630940395325	0.0739311482458788	0.0621146703303889	Cxcl10/Hspb1/Klf2/Ccl2/Rhob/Itga5	6
GO:0035456	GO:0035456	response to interferon-beta	3/109	64/22893	0.00354268328961375	0.0739311482458788	0.0621146703303889	Ifi213/Ifitm3/Igtp	3
GO:1904705	GO:1904705	regulation of vascular associated smooth muscle cell proliferation	3/109	64/22893	0.00354268328961375	0.0739311482458788	0.0621146703303889	Jun/Nr4a3/Cdkn1a	3
GO:0061744	GO:0061744	motor behavior	2/109	19/22893	0.00364320261946837	0.0745233327903133	0.062612205518534	Grp/Slc1a1	2
GO:1990874	GO:1990874	vascular associated smooth muscle cell proliferation	3/109	67/22893	0.00403159328314941	0.0786535116638299	0.0660822544116041	Jun/Nr4a3/Cdkn1a	3
GO:0003159	GO:0003159	morphogenesis of an endothelium	2/109	20/22893	0.00403546574848304	0.0786535116638299	0.0660822544116041	Cxcl10/Rhob	2
GO:0061154	GO:0061154	endothelial tube morphogenesis	2/109	20/22893	0.00403546574848304	0.0786535116638299	0.0660822544116041	Cxcl10/Rhob	2
GO:0045606	GO:0045606	positive regulation of epidermal cell differentiation	2/109	21/22893	0.00444644271719808	0.0817539090949089	0.068687112700619	Sfn/Sult2b1	2
GO:0051900	GO:0051900	regulation of mitochondrial depolarization	2/109	21/22893	0.00444644271719808	0.0817539090949089	0.068687112700619	Bok/Tspo	2
GO:0055001	GO:0055001	muscle cell development	5/109	227/22893	0.00465074294018798	0.0817539090949089	0.068687112700619	Lmna/Acta1/Smad6/Actg1/Popdc2	5
GO:2000134	GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	3/109	71/22893	0.00474446498302521	0.0817539090949089	0.068687112700619	Ccl2/Slfn1/Cdkn1a	3
GO:0051146	GO:0051146	striated muscle cell differentiation	6/109	327/22893	0.00480086206229147	0.0817539090949089	0.068687112700619	Lmna/Cxcl10/Acta1/Mmp14/Actg1/Popdc2	6
GO:0051770	GO:0051770	positive regulation of nitric-oxide synthase biosynthetic process	2/109	22/22893	0.00487594976631655	0.0817539090949089	0.068687112700619	Map2k3/Ccl2	2
GO:0061081	GO:0061081	positive regulation of myeloid leukocyte cytokine production involved in immune response	2/109	22/22893	0.00487594976631655	0.0817539090949089	0.068687112700619	Nr4a3/Spon2	2
GO:0050920	GO:0050920	regulation of chemotaxis	5/109	230/22893	0.00491398753358354	0.0817539090949089	0.068687112700619	Cxcl10/Hspb1/Sema4b/Ccl2/Ccl7	5
GO:0042692	GO:0042692	muscle cell differentiation	7/109	437/22893	0.00494638849799788	0.0817539090949089	0.068687112700619	Lmna/Cxcl10/Acta1/Mmp14/Smad6/Actg1/Popdc2	7
GO:0071559	GO:0071559	response to transforming growth factor beta	5/109	231/22893	0.00500404135927326	0.0820503924464965	0.0689362088675155	Jun/Bmp8b/Col1a2/Smad6/Ccl2	5
GO:0009913	GO:0009913	epidermal cell differentiation	5/109	238/22893	0.00566752520519489	0.0899381923544834	0.0755632950489342	Mafb/Tprn/Sprr2a1/Sfn/Sult2b1	5
GO:0010632	GO:0010632	regulation of epithelial cell migration	5/109	239/22893	0.00576713446103184	0.0899381923544834	0.0755632950489342	Jun/Hspb1/Mmrn2/Map2k3/Rhob	5
GO:0051882	GO:0051882	mitochondrial depolarization	2/109	24/22893	0.00578982554847352	0.0899381923544834	0.0755632950489342	Bok/Tspo	2
GO:0031348	GO:0031348	negative regulation of defense response	5/109	240/22893	0.00586797412372268	0.0903658042582368	0.0759225613806656	Isg15/Nlrc5/Nlrx1/Dhx58/Tap1	5
GO:0015698	GO:0015698	inorganic anion transport	4/109	152/22893	0.0060614570565753	0.0914085421816392	0.0767986376203816	Cldn4/Slc37a2/Tspo/Slc1a1	4
GO:0019674	GO:0019674	NAD metabolic process	2/109	25/22893	0.0062738332188473	0.0919272300009824	0.077234423127131	Slc37a2/Eno1b	2
GO:0045684	GO:0045684	positive regulation of epidermis development	2/109	25/22893	0.0062738332188473	0.0919272300009824	0.077234423127131	Sfn/Sult2b1	2
GO:0150105	GO:0150105	protein localization to cell-cell junction	2/109	25/22893	0.0062738332188473	0.0919272300009824	0.077234423127131	Actb/Actg1	2
GO:0007015	GO:0007015	actin filament organization	7/109	461/22893	0.00657430820642617	0.0938989450246358	0.0788909972719338	Spta1/Sh3d21/Capg/Acta1/Actg1/Rhob/Cdc42ep2	7
GO:0071347	GO:0071347	cellular response to interleukin-1	3/109	80/22893	0.0066129592784257	0.0938989450246358	0.0788909972719338	Ccl17/Ccl2/Ccl7	3
GO:1902807	GO:1902807	negative regulation of cell cycle G1/S phase transition	3/109	81/22893	0.00684383071750931	0.0942623617491616	0.0791963287941955	Ccl2/Slfn1/Cdkn1a	3
GO:0060004	GO:0060004	reflex	2/109	27/22893	0.00729509502621381	0.0978679631438813	0.0822256438703114	Nr4a3/Slc1a1	2
GO:0051767	GO:0051767	nitric-oxide synthase biosynthetic process	2/109	28/22893	0.00783199571924698	0.103723738179258	0.0871454854321071	Map2k3/Ccl2	2
GO:1901215	GO:1901215	negative regulation of neuron death	5/109	261/22893	0.00828371097861246	0.109007304979703	0.091584575284827	Bok/Jun/Nr4a3/Ccl2/Slc1a1	5
GO:0051100	GO:0051100	negative regulation of binding	4/109	169/22893	0.00874785769010067	0.112255117936323	0.0943132875513305	Bag2/Jun/Actb/Cdkn1a	4
GO:0032369	GO:0032369	negative regulation of lipid transport	2/109	30/22893	0.00895746246257521	0.112842179559027	0.0948065186186555	Cry1/Tspo	2
GO:0061082	GO:0061082	myeloid leukocyte cytokine production	2/109	31/22893	0.00954568254719606	0.11880349483438	0.0998150318346627	Nr4a3/Spon2	2
GO:1903578	GO:1903578	regulation of ATP metabolic process	3/109	92/22893	0.00970137550709	0.119303820224095	0.100235389794432	Eif6/Tspo/Eno1b	3
GO:0007159	GO:0007159	leukocyte cell-cell adhesion	6/109	382/22893	0.00997246827799173	0.120524564727899	0.101261021672342	Spta1/Nr4a3/Hspb1/Ccl2/Slfn1/Itga5	6
GO:0034599	GO:0034599	cellular response to oxidative stress	5/109	274/22893	0.0100840399571189	0.120524564727899	0.101261021672342	Jun/Nr4a3/Hspb1/Rhob/Slc1a1	5
GO:0006734	GO:0006734	NADH metabolic process	2/109	32/22893	0.0101506651803748	0.120524564727899	0.101261021672342	Slc37a2/Eno1b	2
GO:0045662	GO:0045662	negative regulation of myoblast differentiation	2/109	32/22893	0.0101506651803748	0.120524564727899	0.101261021672342	Cxcl10/Ccl17	2
GO:0070633	GO:0070633	transepithelial transport	2/109	32/22893	0.0101506651803748	0.120524564727899	0.101261021672342	Actb/Actg1	2
GO:2000108	GO:2000108	positive regulation of leukocyte apoptotic process	2/109	33/22893	0.0107722404434036	0.125736998621875	0.10564034785116	Siglec1/Nr4a3	2
GO:0007044	GO:0007044	cell-substrate junction assembly	3/109	96/22893	0.0108881448510112	0.126375883495445	0.106177119215361	Mmp14/Actg1/Itga5	3
GO:0061436	GO:0061436	establishment of skin barrier	2/109	34/22893	0.0114102396295776	0.128556965163423	0.108009596756755	Sfn/Cldn4	2
GO:0070269	GO:0070269	pyroptosis	2/109	34/22893	0.0114102396295776	0.128556965163423	0.108009596756755	Gsdmc2/Gsdmc3	2
GO:0070555	GO:0070555	response to interleukin-1	3/109	98/22893	0.0115116353123104	0.128556965163423	0.108009596756755	Ccl17/Ccl2/Ccl7	3
GO:0001958	GO:0001958	endochondral ossification	2/109	35/22893	0.012064495236679	0.132425412036324	0.111259746496101	Mmp14/Col1a1	2
GO:0071229	GO:0071229	cellular response to acid chemical	4/109	186/22893	0.0121144253992571	0.132425412036324	0.111259746496101	Col1a2/Klf2/Col1a1/Npas4	4
GO:1903706	GO:1903706	regulation of hemopoiesis	6/109	400/22893	0.0123031547729846	0.133780619794664	0.112398350252918	Eif6/Mafb/Jun/Isg15/Hspb1/Mmp14	6
GO:0090313	GO:0090313	regulation of protein targeting to membrane	2/109	36/22893	0.0127348409595059	0.135819697705098	0.114111520617367	Ccl2/Slc1a1	2
GO:0150115	GO:0150115	cell-substrate junction organization	3/109	102/22893	0.0128193809547406	0.135819697705098	0.114111520617367	Mmp14/Actg1/Itga5	3
GO:2001233	GO:2001233	regulation of apoptotic signaling pathway	6/109	407/22893	0.013305424591605	0.139091834604676	0.116860669110465	Atf3/Bok/Siglec1/Lmna/Hspb1/Eno1b	6
GO:0090288	GO:0090288	negative regulation of cellular response to growth factor stimulus	3/109	104/22893	0.0135038310565749	0.139091834604676	0.116860669110465	Chrdl2/Mmrn2/Smad6	3
GO:0010038	GO:0010038	response to metal ion	5/109	295/22893	0.0135321678390803	0.139091834604676	0.116860669110465	S100a16/Jun/Alox5ap/Atp12a/Slc1a1	5
GO:0042398	GO:0042398	cellular modified amino acid biosynthetic process	2/109	39/22893	0.014840773569828	0.1495660399769	0.125660773384577	Ckb/Slc1a1	2
GO:1905475	GO:1905475	regulation of protein localization to membrane	4/109	199/22893	0.0151825919967653	0.152268131385035	0.127930987238968	Actb/Mmp14/Ccl2/Slc1a1	4
GO:0002262	GO:0002262	myeloid cell homeostasis	4/109	200/22893	0.0154370484577983	0.152810745593372	0.128386874959734	Mafb/Isg15/Klf2/Ccl2	4
GO:0055006	GO:0055006	cardiac cell development	3/109	110/22893	0.0156804830908978	0.152810745593372	0.128386874959734	Lmna/Smad6/Popdc2	3
GO:0097193	GO:0097193	intrinsic apoptotic signaling pathway	5/109	309/22893	0.0162276422071891	0.156844795730448	0.131776159453563	Bok/Sfn/Hspb1/Cdkn1a/Eno1b	5
GO:0010939	GO:0010939	regulation of necrotic cell death	2/109	41/22893	0.0163221834859856	0.156844795730448	0.131776159453563	Bok/Tspo	2
GO:0051693	GO:0051693	actin filament capping	2/109	41/22893	0.0163221834859856	0.156844795730448	0.131776159453563	Spta1/Capg	2
GO:0022411	GO:0022411	cellular component disassembly	6/109	427/22893	0.0164827450841132	0.156927886376857	0.131845969651723	Bok/Spta1/Capg/Grwd1/Igtp/Tspo	6
GO:0010631	GO:0010631	epithelial cell migration	5/109	311/22893	0.0166398461282708	0.157696890371594	0.13249206308797	Jun/Hspb1/Mmrn2/Map2k3/Rhob	5
GO:0043254	GO:0043254	regulation of protein-containing complex assembly	6/109	429/22893	0.0168269354583322	0.158129613156808	0.132855623424658	Spta1/Isg15/Capg/Smad6/Igtp/Cdc42ep2	6
GO:0090132	GO:0090132	epithelium migration	5/109	313/22893	0.0170589741100646	0.158291209279748	0.132991391502677	Jun/Hspb1/Mmrn2/Map2k3/Rhob	5
GO:0001101	GO:0001101	response to acid chemical	4/109	208/22893	0.0175698654124363	0.1606165572659	0.134945077154669	Col1a2/Klf2/Col1a1/Npas4	4
GO:0051402	GO:0051402	neuron apoptotic process	5/109	318/22893	0.0181373805128943	0.164350123419472	0.138081904274066	Bok/Jun/Nr4a3/Ccl2/Slc1a1	5
GO:0030099	GO:0030099	myeloid cell differentiation	6/109	438/22893	0.0184374046520698	0.166339205288979	0.13975306950707	Eif6/Mafb/Jun/Isg15/Klf2/Batf2	6
GO:0002696	GO:0002696	positive regulation of leukocyte activation	6/109	440/22893	0.0188091654712726	0.167343611049729	0.140596940246091	Spta1/Nr4a3/Mmp14/Ccl2/Cdkn1a/Cd320	6
GO:0006090	GO:0006090	pyruvate metabolic process	3/109	118/22893	0.0188727305782125	0.167343611049729	0.140596940246091	Eif6/Nr4a3/Eno1b	3
GO:0034198	GO:0034198	cellular response to amino acid starvation	2/109	45/22893	0.0194651503479012	0.169781212160061	0.142644937510542	Atf3/Cdkn1a	2
GO:0097009	GO:0097009	energy homeostasis	2/109	45/22893	0.0194651503479012	0.169781212160061	0.142644937510542	Bmp8b/Nr4a3	2
GO:0070372	GO:0070372	regulation of ERK1 and ERK2 cascade	5/109	325/22893	0.0197216196467233	0.169781212160061	0.142644937510542	Atf3/Jun/Ccl17/Ccl2/Ccl7	5
GO:0071216	GO:0071216	cellular response to biotic stimulus	5/109	325/22893	0.0197216196467233	0.169781212160061	0.142644937510542	Spon2/Cxcl10/Map2k3/Ccl2/Igtp	5
GO:0006986	GO:0006986	response to unfolded protein	3/109	120/22893	0.0197228900863576	0.169781212160061	0.142644937510542	Atf3/Bok/Hspb1	3
GO:0042472	GO:0042472	inner ear morphogenesis	3/109	120/22893	0.0197228900863576	0.169781212160061	0.142644937510542	Mafb/Tprn/Nr4a3	3
GO:0006612	GO:0006612	protein targeting to membrane	3/109	121/22893	0.0201558052116093	0.171778658271001	0.144323130121201	Ccl2/Rtp4/Slc1a1	3
GO:0030279	GO:0030279	negative regulation of ossification	2/109	46/22893	0.0202875085276497	0.171778658271001	0.144323130121201	Gfra4/Smad6	2
GO:0030890	GO:0030890	positive regulation of B cell proliferation	2/109	46/22893	0.0202875085276497	0.171778658271001	0.144323130121201	Cdkn1a/Cd320	2
GO:0006959	GO:0006959	humoral immune response	5/109	333/22893	0.0216406368288852	0.178836385664626	0.150252814979859	Wfdc2/Spon2/Cxcl10/Ccl17/C4b	5
GO:1990928	GO:1990928	response to amino acid starvation	2/109	49/22893	0.0228400001378223	0.184325938612269	0.154864968039757	Atf3/Cdkn1a	2
GO:0010810	GO:0010810	regulation of cell-substrate adhesion	4/109	227/22893	0.0233455488892993	0.185507323097278	0.155857530843946	Mmp14/Actg1/Col1a1/Itga5	4
GO:1903037	GO:1903037	regulation of leukocyte cell-cell adhesion	5/109	343/22893	0.024205728244859	0.190148420356953	0.159756837605653	Spta1/Nr4a3/Hspb1/Ccl2/Slfn1	5
GO:0055081	GO:0055081	anion homeostasis	2/109	52/22893	0.0255174492977946	0.195981599439568	0.164657694744916	Ckb/Slc1a1	2
GO:1905953	GO:1905953	negative regulation of lipid localization	2/109	52/22893	0.0255174492977946	0.195981599439568	0.164657694744916	Cry1/Tspo	2
GO:0038066	GO:0038066	p38MAPK cascade	2/109	53/22893	0.0264370068559891	0.20082661971397	0.168728331333539	Map2k3/Gadd45g	2
GO:0042180	GO:0042180	cellular ketone metabolic process	4/109	236/22893	0.0264399034666989	0.20082661971397	0.168728331333539	Eif6/Nr4a3/Rdh16f2/Slc37a2	4
GO:0001906	GO:0001906	cell killing	4/109	238/22893	0.0271594079764934	0.204137637222842	0.171510146115284	Cxcl10/Ccl17/Ccl2/Tap1	4
GO:0044060	GO:0044060	regulation of endocrine process	2/109	54/22893	0.0273698574592097	0.204137637222842	0.171510146115284	Cry1/Tspo	2
GO:1903202	GO:1903202	negative regulation of oxidative stress-induced cell death	2/109	54/22893	0.0273698574592097	0.204137637222842	0.171510146115284	Nr4a3/Hspb1	2
GO:0035458	GO:0035458	cellular response to interferon-beta	2/109	56/22893	0.0292748591528205	0.210088730327039	0.176510070978391	Ifi213/Igtp	2
GO:0008544	GO:0008544	epidermis development	5/109	361/22893	0.0293017325857598	0.210088730327039	0.176510070978391	Mafb/Tprn/Sprr2a1/Sfn/Sult2b1	5
GO:0072593	GO:0072593	reactive oxygen species metabolic process	4/109	244/22893	0.0293880169721754	0.210088730327039	0.176510070978391	Eif6/Tspo/Cdkn1a/Slc1a1	4
GO:0007517	GO:0007517	muscle organ development	5/109	363/22893	0.0299067380307574	0.210332057039631	0.176714506576834	Atf3/Lmna/Acta1/Zbtb42/Popdc2	5
GO:0030514	GO:0030514	negative regulation of BMP signaling pathway	2/109	57/22893	0.0302467235532902	0.210332057039631	0.176714506576834	Chrdl2/Smad6	2
GO:0032964	GO:0032964	collagen biosynthetic process	2/109	57/22893	0.0302467235532902	0.210332057039631	0.176714506576834	Ccl2/Col1a1	2
GO:0033013	GO:0033013	tetrapyrrole metabolic process	2/109	57/22893	0.0302467235532902	0.210332057039631	0.176714506576834	Spta1/Cd320	2
GO:0140353	GO:0140353	lipid export from cell	2/109	57/22893	0.0302467235532902	0.210332057039631	0.176714506576834	Cry1/Tspo	2
GO:0032956	GO:0032956	regulation of actin cytoskeleton organization	5/109	367/22893	0.0311403536433049	0.21232993606293	0.178393062907103	Spta1/Capg/Actg1/Rhob/Cdc42ep2	5
GO:0032944	GO:0032944	regulation of mononuclear cell proliferation	4/109	249/22893	0.0313259228759339	0.21289262059763	0.178865813097005	Spta1/Slfn1/Cdkn1a/Cd320	4
GO:0051928	GO:0051928	positive regulation of calcium ion transport	3/109	145/22893	0.0321132975905198	0.214141749846457	0.179915292962148	Cxcl10/Ccl2/Tspo	3
GO:0030199	GO:0030199	collagen fibril organization	2/109	59/22893	0.0322284705696153	0.214141749846457	0.179915292962148	Col1a2/Col1a1	2
GO:0031589	GO:0031589	cell-substrate adhesion	5/109	372/22893	0.0327268910029155	0.214141749846457	0.179915292962148	Mmp14/Smad6/Actg1/Col1a1/Itga5	5
GO:0035924	GO:0035924	cellular response to vascular endothelial growth factor stimulus	2/109	60/22893	0.0332380727343508	0.214141749846457	0.179915292962148	Hspb1/Map2k3	2
GO:0060759	GO:0060759	regulation of response to cytokine stimulus	3/109	147/22893	0.0332450109336927	0.214141749846457	0.179915292962148	Isg15/Nlrc5/Igtp	3
GO:0042060	GO:0042060	wound healing	5/109	374/22893	0.033375432454288	0.214141749846457	0.179915292962148	Cldn4/Actg1/Ccl2/Col1a1/Cdkn1a	5
GO:0035176	GO:0035176	social behavior	2/109	61/22893	0.0342599754129351	0.216661318339995	0.182032156693662	Grp/Npas4	2
GO:0031640	GO:0031640	killing of cells of another organism	2/109	63/22893	0.0363401326427415	0.224786568981749	0.188858741657361	Cxcl10/Ccl17	2
GO:0010565	GO:0010565	regulation of cellular ketone metabolic process	3/109	153/22893	0.0367636252599814	0.226582127102505	0.190367314205957	Eif6/Nr4a3/Rdh16f2	3
GO:0008347	GO:0008347	glial cell migration	2/109	64/22893	0.0373981148799392	0.226582127102505	0.190367314205957	Ccl2/Tspo	2
GO:0051703	GO:0051703	biological process involved in intraspecies interaction between organisms	2/109	64/22893	0.0373981148799392	0.226582127102505	0.190367314205957	Grp/Npas4	2
GO:0051893	GO:0051893	regulation of focal adhesion assembly	2/109	64/22893	0.0373981148799392	0.226582127102505	0.190367314205957	Mmp14/Actg1	2
GO:0090109	GO:0090109	regulation of cell-substrate junction assembly	2/109	64/22893	0.0373981148799392	0.226582127102505	0.190367314205957	Mmp14/Actg1	2
GO:0002448	GO:0002448	mast cell mediated immunity	2/109	65/22893	0.0384678529902589	0.229695330282875	0.192982931490529	Nr4a3/Spon2	2
GO:0070265	GO:0070265	necrotic cell death	2/109	65/22893	0.0384678529902589	0.229695330282875	0.192982931490529	Bok/Tspo	2
GO:0007009	GO:0007009	plasma membrane organization	3/109	157/22893	0.0392116094191299	0.232123739426711	0.195023205948259	Spta1/Fer1l4/Mafb	3
GO:0007613	GO:0007613	memory	3/109	161/22893	0.0417406932429253	0.239577209823601	0.201285381871462	Itga5/Npas4/Slc1a1	3
